Date and time:,2022-05-10 10:22:14
Notes:
,,,,,,,,,,,,,,,,,,
Cyclic Voltammetry: CV i vs E Scan 1,,Cyclic Voltammetry: CV i vs E Scan 2,,Cyclic Voltammetry: CV i vs E Scan 3,,Cyclic Voltammetry: CV i vs E Scan 4,,Cyclic Voltammetry: CV i vs E Scan 5,,Cyclic Voltammetry: CV i vs E Scan 6,,Cyclic Voltammetry: CV i vs E Scan 7,,Cyclic Voltammetry: CV i vs E Scan 8,,Cyclic Voltammetry: CV i vs E Scan 9,,Cyclic Voltammetry: CV i vs E Scan 10
Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
0.176602,-59.0541,0.176602,-50.2374,0.176602,-48.0582,0.176602,-51.0242,0.176602,-60.5943,0.176602,-76.6829,0.176602,-105.441,0.176602,-166.057,0.176602,-321.747,0.176602,-559.499
0.175587,-58.6584,0.175587,-49.4697,0.175587,-48.1393,0.175587,-50.1658,0.175587,-59.0351,0.175587,-74.9186,0.175587,-101.869,0.175587,-156.205,0.175587,-295.187,0.175587,-530.221
0.174571,-58.2387,0.174571,-49.4506,0.174571,-46.9949,0.174571,-49.5269,0.174571,-58.234,0.174571,-72.7442,0.174571,-97.8116,0.174571,-147.756,0.174571,-270.63,0.174571,-501.182
0.173634,-57.6618,0.173634,-48.4921,0.173634,-46.8947,0.173634,-48.6781,0.173634,-56.6318,0.173634,-71.0943,0.173634,-94.798,0.173634,-139.721,0.173634,-248.981,0.173634,-472.667
0.172618,-57.2898,0.172618,-48.5208,0.172618,-45.8171,0.172618,-48.0058,0.172618,-56.0214,0.172618,-69.0916,0.172618,-91.1072,0.172618,-133.074,0.172618,-229.479,0.172618,-444.2
0.171602,-56.7129,0.171602,-47.5814,0.171602,-45.8219,0.171602,-47.1665,0.171602,-54.5003,0.171602,-67.6372,0.171602,-88.6134,0.171602,-126.436,0.171602,-212.742,0.171602,-415.589
0.170665,-56.3839,0.170665,-47.5051,0.170665,-44.7204,0.170665,-46.5514,0.170665,-53.8899,0.170665,-65.8634,0.170665,-85.3613,0.170665,-121.062,0.170665,-197.578,0.170665,-386.359
0.169649,-55.7401,0.169649,-46.5991,0.169649,-44.6393,0.169649,-45.6359,0.169649,-52.3927,0.169649,-64.4424,0.169649,-83.144,0.169649,-115.445,0.169649,-184.56,0.169649,-356.795
0.168633,-55.4587,0.168633,-46.6468,0.168633,-43.6856,0.168633,-45.2687,0.168633,-52.016,0.168633,-62.8688,0.168633,-80.3831,0.168633,-111.092,0.168633,-172.69,0.168633,-327.66
0.167696,-54.8722,0.167696,-45.7932,0.167696,-43.6474,0.167696,-44.4343,0.167696,-50.6093,0.167696,-61.734,0.167696,-78.5282,0.167696,-106.395,0.167696,-162.681,0.167696,-300.051
0.16668,-54.6004,0.16668,-45.7646,0.16668,-42.7605,0.16668,-44.0766,0.16668,-50.2183,0.16668,-60.2462,0.16668,-76.0391,0.16668,-102.804,0.16668,-153.373,0.16668,-275.064
0.165665,-54.0378,0.165665,-44.9063,0.165665,-42.7605,0.165665,-43.2374,0.165665,-48.8784,0.165665,-59.2115,0.165665,-74.4226,0.165665,-98.7891,0.165665,-145.524,0.165665,-252.844
0.164649,-53.7612,0.164649,-44.8682,0.164649,-41.7735,0.164649,-42.7796,0.164649,-48.5398,0.164649,-57.8048,0.164649,-72.1481,0.164649,-95.7517,0.164649,-137.919,0.164649,-233.294
0.163712,-53.1222,0.163712,-44.1529,0.163712,-41.8354,0.163712,-42.0548,0.163712,-47.362,0.163712,-56.9417,0.163712,-70.6795,0.163712,-92.2993,0.163712,-131.639,0.163712,-216.127
0.162696,-52.8886,0.162696,-44.1529,0.162696,-40.8484,0.162696,-41.7353,0.162696,-47.0855,0.162696,-55.6447,0.162696,-68.7101,0.162696,-89.691,0.162696,-125.578,0.162696,-201.107
0.16168,-52.3355,0.16168,-43.4138,0.16168,-40.9295,0.16168,-40.9533,0.16168,-45.9077,0.16168,-54.877,0.16168,-67.4655,0.16168,-86.6059,0.16168,-120.395,0.16168,-187.899
0.160743,-52.1876,0.160743,-43.3899,0.160743,-40.1188,0.160743,-40.7197,0.160743,-45.6311,0.160743,-53.5609,0.160743,-65.6059,0.160743,-84.5746,0.160743,-115.264,0.160743,-176.454
0.159727,-51.5582,0.159727,-42.7414,0.159727,-40.1999,0.159727,-39.9186,0.159727,-44.5344,0.159727,-52.9363,0.159727,-64.5521,0.159727,-81.7231,0.159727,-110.968,0.159727,-166.019
0.158711,-51.4009,0.158711,-42.7271,0.158711,-39.2891,0.158711,-39.7517,0.158711,-44.3961,0.158711,-51.768,0.158711,-62.845,0.158711,-79.911,0.158711,-106.605,0.158711,-156.997
0.157774,-50.843,0.157774,-42.031,0.157774,-39.4322,0.157774,-39.065,0.157774,-43.3518,0.157774,-51.1958,0.157774,-62.001,0.157774,-77.4744,0.157774,-103.109,0.157774,-148.819
0.156758,-50.6665,0.156758,-42.1835,0.156758,-38.593,0.156758,-38.9124,0.156758,-43.204,0.156758,-50.1277,0.156758,-60.4513,0.156758,-75.9485,0.156758,-99.3279,0.156758,-141.719
0.155743,-50.1658,0.155743,-41.4731,0.155743,-38.7694,0.155743,-38.1638,0.155743,-42.2122,0.155743,-49.6127,0.155743,-59.5644,0.155743,-73.7169,0.155743,-96.4622,0.155743,-134.972
0.154727,-50.0037,0.154727,-41.4111,0.154727,-37.9206,0.154727,-38.0351,0.154727,-42.031,0.154727,-48.5398,0.154727,-58.1577,0.154727,-72.2816,0.154727,-93.0956,0.154727,-129.173
0.15379,-49.4172,0.15379,-40.8007,0.15379,-38.0112,0.15379,-37.2817,0.15379,-41.0916,0.15379,-48.1584,0.15379,-57.4234,0.15379,-70.2456,0.15379,-90.6208,0.15379,-123.666
0.152774,-49.3552,0.152774,-40.877,0.152774,-37.2578,0.152774,-37.2435,0.152774,-40.9342,0.152774,-47.0855,0.152774,-56.0596,0.152774,-69.1154,0.152774,-87.7217,0.152774,-118.912
0.151758,-48.702,0.151758,-40.3191,0.151758,-37.3341,0.151758,-36.595,0.151758,-40.0664,0.151758,-46.7135,0.151758,-55.3824,0.151758,-67.1842,0.151758,-85.5425,0.151758,-114.296
0.150821,-48.7258,0.150821,-40.2714,0.150821,-36.6379,0.150821,-36.5855,0.150821,-39.9949,0.150821,-45.7885,0.150821,-54.1713,0.150821,-66.2448,0.150821,-82.9247,0.150821,-110.214
0.149805,-48.1297,0.149805,-39.6801,0.149805,-36.781,0.149805,-35.8511,0.149805,-39.1509,0.149805,-45.3927,0.149805,-53.6229,0.149805,-64.4519,0.149805,-81.127,0.149805,-106.309
0.148789,-47.7292,0.148789,-39.3321,0.148789,-35.8082,0.148789,-35.4268,0.148789,-38.6788,0.148789,-44.2101,0.148789,-52.1113,0.148789,-63.3075,0.148789,-78.4948,0.148789,-102.542
0.147852,-47.3716,0.147852,-38.9506,0.147852,-35.9608,0.147852,-35.0071,0.147852,-38.0541,0.147852,-44.1386,0.147852,-51.768,0.147852,-61.8341,0.147852,-77.05,0.147852,-99.3136
0.146836,-47.424,0.146836,-39.0793,0.146836,-35.4315,0.146836,-34.9785,0.146836,-38.0255,0.146836,-43.3136,0.146836,-50.7571,0.146836,-61.2047,0.146836,-75.0044,0.146836,-96.5766
0.145821,-46.8947,0.145821,-38.5739,0.145821,-35.5793,0.145821,-34.4349,0.145821,-37.3341,0.145821,-43.08,0.145821,-50.3613,0.145821,-59.7551,0.145821,-73.736,0.145821,-93.5963
0.144883,-46.8614,0.144883,-38.6216,0.144883,-34.9261,0.144883,-34.4302,0.144883,-37.2912,0.144883,-42.2455,0.144883,-49.3361,0.144883,-59.1829,0.144883,-71.8,0.144883,-91.0643
0.143867,-46.4179,0.143867,-38.1304,0.143867,-35.1025,0.143867,-33.8723,0.143867,-36.6236,0.143867,-42.05,0.143867,-48.9451,0.143867,-57.6713,0.143867,-70.5698,0.143867,-88.518
0.142852,-46.4227,0.142852,-38.1638,0.142852,-34.4779,0.142852,-33.8532,0.142852,-36.5473,0.142852,-41.2537,0.142852,-47.9486,0.142852,-57.2517,0.142852,-68.7864,0.142852,-86.3961
0.141836,-45.7837,0.141836,-37.6965,0.141836,-34.7115,0.141836,-33.3334,0.141836,-35.8416,0.141836,-41.1536,0.141836,-47.6815,0.141836,-55.783,0.141836,-67.9424,0.141836,-84.0929
0.140899,-45.8409,0.140899,-37.7156,0.140899,-34.0058,0.140899,-33.3096,0.140899,-35.8416,0.140899,-40.2667,0.140899,-46.7422,0.140899,-55.4587,0.140899,-66.1161,0.140899,-82.1856
0.139883,-45.3021,0.139883,-37.3627,0.139883,-34.187,0.139883,-32.7755,0.139883,-35.236,0.139883,-40.3048,0.139883,-46.3941,0.139883,-54.1427,0.139883,-65.4295,0.139883,-80.0779
0.138867,-45.3593,0.138867,-37.253,0.138867,-33.6482,0.138867,-32.8518,0.138867,-35.2503,0.138867,-39.4989,0.138867,-45.5882,0.138867,-53.8136,0.138867,-63.7748,0.138867,-78.5091
0.13793,-44.8443,0.13793,-36.9574,0.13793,-33.7006,0.13793,-32.2653,0.13793,-34.6352,0.13793,-39.5323,0.13793,-45.3307,0.13793,-52.6359,0.13793,-63.1073,0.13793,-76.5684
0.136914,-44.9016,0.136914,-36.9383,0.136914,-33.2095,0.136914,-32.437,0.136914,-34.6352,0.136914,-38.7265,0.136914,-44.5916,0.136914,-52.3164,0.136914,-61.5432,0.136914,-75.1999
0.135899,-44.4057,0.135899,-36.657,0.135899,-33.4431,0.135899,-31.8219,0.135899,-34.0821,0.135899,-38.7885,0.135899,-44.2864,0.135899,-51.2721,0.135899,-61.0759,0.135899,-73.469
0.134961,-44.4533,0.134961,-36.5378,0.134961,-32.8375,0.134961,-31.9554,0.134961,-34.0821,0.134961,-38.0017,0.134961,-43.5187,0.134961,-50.986,0.134961,-59.612,0.134961,-72.2483
0.133945,-44.0003,0.133945,-36.1992,0.133945,-32.9663,0.133945,-31.4452,0.133945,-33.5194,0.133945,-37.9683,0.133945,-43.2374,0.133945,-49.8845,0.133945,-59.14,0.133945,-70.6366
0.13293,-44.0909,0.13293,-36.1706,0.13293,-32.3988,0.13293,-31.6121,0.13293,-33.5003,0.13293,-37.2721,0.13293,-42.6079,0.13293,-49.7081,0.13293,-57.8048,0.13293,-69.5255
0.131914,-43.5187,0.131914,-35.9036,0.131914,-32.6706,0.131914,-31.0493,0.131914,-32.9854,0.131914,-37.3866,0.131914,-42.4077,0.131914,-48.7115,0.131914,-57.4567,0.131914,-68.1283
0.130977,-43.5664,0.130977,-35.8559,0.130977,-32.0984,0.130977,-31.2115,0.130977,-33.0044,0.130977,-36.5664,0.130977,-41.7782,0.130977,-48.4111,0.130977,-56.1454,0.130977,-67.1318
0.129961,-43.1324,0.129961,-35.5317,0.129961,-32.3178,0.129961,-30.6345,0.129961,-32.5514,0.129961,-36.7619,0.129961,-41.5589,0.129961,-47.5146,0.129961,-55.8593,0.129961,-65.7299
0.128946,-43.285,0.128946,-35.5317,0.128946,-31.8266,0.128946,-30.8681,0.128946,-32.6087,0.128946,-36.0133,0.128946,-41.0487,0.128946,-47.3716,0.128946,-54.7101,0.128946,-64.9669
0.128008,-42.7462,0.128008,-35.3505,0.128008,-32.0603,0.128008,-30.2673,0.128008,-32.0889,0.128008,-36.1897,0.128008,-40.7149,0.128008,-46.5848,0.128008,-54.3286,0.128008,-63.6795
0.126993,-42.894,0.126993,-35.1788,0.126993,-31.5501,0.126993,-30.5153,0.126993,-32.1175,0.126993,-35.4601,0.126993,-40.2333,0.126993,-46.4608,0.126993,-53.3082,0.126993,-62.9833
0.125978,-42.3457,0.125978,-35.0596,0.125978,-31.7647,0.125978,-29.9097,0.125978,-31.7265,0.125978,-35.6175,0.125978,-40.1045,0.125978,-45.4928,0.125978,-53.0412,0.125978,-61.7673
0.125039,-42.5889,0.125039,-34.907,0.125039,-31.3546,0.125039,-30.234,0.125039,-31.6741,0.125039,-34.8689,0.125039,-39.58,0.125039,-45.4165,0.125039,-52.0017,0.125039,-61.0902
0.124024,-42.0262,0.124024,-34.8259,0.124024,-31.5024,0.124024,-29.5807,0.124024,-31.2973,0.124024,-35.1216,0.124024,-39.4322,0.124024,-44.6727,0.124024,-51.8443,0.124024,-59.984
0.123009,-42.2265,0.123009,-34.6447,0.123009,-31.0446,0.123009,-29.9288,0.123009,-31.3307,0.123009,-34.454,0.123009,-38.941,0.123009,-44.6488,0.123009,-50.781,0.123009,-59.4356
0.122071,-41.2823,0.122071,-34.2108,0.122071,-30.892,0.122071,-29.0848,0.122071,-30.6774,0.122071,-34.3539,0.122071,-38.4547,0.122071,-43.6141,0.122071,-50.409,0.122071,-58.0862
0.121056,-41.7162,0.121056,-34.2394,0.121056,-30.6488,0.121056,-29.4615,0.121056,-30.8538,0.121056,-33.8341,0.121056,-38.2115,0.121056,-43.657,0.121056,-49.5793,0.121056,-57.6904
0.12004,-41.1536,0.12004,-34.1679,0.12004,-30.8538,0.12004,-28.9656,0.12004,-30.4581,0.12004,-34.0773,0.12004,-38.0112,0.12004,-42.9656,0.12004,-49.5317,0.12004,-56.8273
0.119024,-41.4731,0.119024,-34.1107,0.119024,-30.5439,0.119024,-29.3423,0.119024,-30.5391,0.119024,-33.467,0.119024,-37.7203,0.119024,-42.9322,0.119024,-48.5923,0.119024,-56.3743
0.118087,-40.7959,0.118087,-34.001,0.118087,-30.6059,0.118087,-28.7796,0.118087,-30.1672,0.118087,-33.6911,0.118087,-37.5344,0.118087,-42.2837,0.118087,-48.4921,0.118087,-55.4111
0.117071,-41.1583,0.117071,-33.9247,0.117071,-30.3484,0.117071,-29.1468,0.117071,-30.2769,0.117071,-33.1141,0.117071,-37.253,0.117071,-42.3123,0.117071,-47.6815,0.117071,-55.144
0.116055,-40.6004,0.116055,-33.8437,0.116055,-30.5248,0.116055,-28.5603,0.116055,-29.9717,0.116055,-33.3716,0.116055,-37.0528,0.116055,-41.6352,0.116055,-47.6863,0.116055,-54.2142
0.115118,-40.9199,0.115118,-33.6339,0.115118,-30.191,0.115118,-28.9036,0.115118,-29.9622,0.115118,-32.7755,0.115118,-36.7905,0.115118,-41.6304,0.115118,-46.8661,0.115118,-53.9329
0.114102,-40.3334,0.114102,-33.6148,0.114102,-30.2959,0.114102,-28.3457,0.114102,-29.7237,0.114102,-33.0187,0.114102,-36.5759,0.114102,-41.0248,0.114102,-46.7898,0.114102,-53.0221
0.113087,-40.6147,0.113087,-33.5051,0.113087,-30.0766,0.113087,-28.6652,0.113087,-29.7094,0.113087,-32.4179,0.113087,-36.3709,0.113087,-41.0582,0.113087,-46.0364,0.113087,-52.8123
0.112149,-40.0282,0.112149,-33.467,0.112149,-30.11,0.112149,-28.2122,0.112149,-29.5616,0.112149,-32.6563,0.112149,-36.1182,0.112149,-40.4574,0.112149,-45.984,0.112149,-51.9349
0.111134,-40.3573,0.111134,-33.2667,0.111134,-29.8334,0.111134,-28.4935,0.111134,-29.4758,0.111134,-32.1223,0.111134,-35.9608,0.111134,-40.4908,0.111134,-45.2544,0.111134,-51.7776
0.110118,-39.7421,0.110118,-33.2476,0.110118,-29.9288,0.110118,-27.9833,0.110118,-29.2994,0.110118,-32.3225,0.110118,-35.6175,0.110118,-39.9043,0.110118,-45.3259,0.110118,-50.8811
0.109102,-40.1236,0.109102,-33.1427,0.109102,-29.738,0.109102,-28.3409,0.109102,-29.2564,0.109102,-31.8457,0.109102,-35.546,0.109102,-40.0425,0.109102,-44.6155,0.109102,-50.843
0.108165,-39.5419,0.108165,-33.1999,0.108165,-29.8239,0.108165,-27.7973,0.108165,-29.0609,0.108165,-32.0889,0.108165,-35.3409,0.108165,-39.375,0.108165,-44.5964,0.108165,-50.0276
0.107149,-39.89,0.107149,-33.0473,0.107149,-29.6665,0.107149,-28.2122,0.107149,-29.0466,0.107149,-31.5787,0.107149,-35.1979,0.107149,-39.5133,0.107149,-43.9765,0.107149,-49.9417
0.106133,-39.3321,0.106133,-33.0283,0.106133,-29.7094,0.106133,-27.7639,0.106133,-28.9131,0.106133,-31.7217,0.106133,-35.0119,0.106133,-38.9601,0.106133,-43.9765,0.106133,-49.112
0.105196,-39.642,0.105196,-32.7994,0.105196,-29.6165,0.105196,-28.0596,0.105196,-28.8559,0.105196,-31.3498,0.105196,-34.9118,0.105196,-38.9983,0.105196,-43.3423,0.105196,-49.1359
0.10418,-39.0698,0.10418,-32.9234,0.10418,-29.5521,0.10418,-27.5637,0.10418,-28.8177,0.10418,-31.5167,0.10418,-34.64,0.10418,-38.531,0.10418,-43.4185,0.10418,-48.3634
0.103165,-39.4417,0.103165,-32.7708,0.103165,-29.5378,0.103165,-27.9785,0.103165,-28.6985,0.103165,-31.1543,0.103165,-34.5923,0.103165,-38.6836,0.103165,-42.8463,0.103165,-48.4206
0.102227,-38.8504,0.102227,-32.8185,0.102227,-29.4186,0.102227,-27.5541,0.102227,-28.6222,0.102227,-31.3832,0.102227,-34.3348,0.102227,-38.1066,0.102227,-42.7891,0.102227,-47.6624
0.101212,-39.1985,0.101212,-32.4799,0.101212,-29.3423,0.101212,-27.8069,0.101212,-28.5364,0.101212,-30.9015,0.101212,-34.2728,0.101212,-38.159,0.101212,-42.3123,0.101212,-47.6195
0.100196,-38.6693,0.100196,-32.6849,0.100196,-29.3184,0.100196,-27.3777,0.100196,-28.4887,0.100196,-31.1399,0.100196,-34.0725,0.100196,-37.687,0.100196,-42.36,0.100196,-46.9281
0.0992584,-38.9744,0.0992584,-32.4942,0.0992584,-29.3327,0.0992584,-27.6829,0.0992584,-28.4077,0.0992584,-30.6679,0.0992584,-34.1155,0.0992584,-37.8396,0.0992584,-41.8498,0.0992584,-47.033
0.0982428,-38.5214,0.0982428,-32.6325,0.0982428,-29.2469,0.0982428,-27.2776,0.0982428,-28.3838,0.0982428,-30.9635,0.0982428,-33.8103,0.0982428,-37.3961,0.0982428,-41.9117,0.0982428,-46.2892
0.0972271,-38.8266,0.0972271,-32.375,0.0972271,-29.1945,0.0972271,-27.7163,0.0972271,-28.2885,0.0972271,-30.582,0.0972271,-33.8389,0.0972271,-37.5487,0.0972271,-41.3872,0.0972271,-46.4704
0.0962114,-38.2353,0.0962114,-32.5181,0.0962114,-29.1229,0.0962114,-27.249,0.0962114,-28.2122,0.0962114,-30.8348,0.0962114,-33.5909,0.0962114,-37.0862,0.0962114,-41.4826,0.0962114,-45.7313
0.095274,-38.6788,0.095274,-32.2606,0.095274,-29.1992,0.095274,-27.6257,0.095274,-28.1788,0.095274,-30.4104,0.095274,-33.6243,0.095274,-37.2912,0.095274,-40.939,0.095274,-45.8648
0.0942583,-37.8396,0.0942583,-32.1175,0.0942583,-29.0454,0.0942583,-26.9104,0.0942583,-27.9785,0.0942583,-30.3675,0.0942583,-33.1713,0.0942583,-36.5378,0.0942583,-40.8198,0.0942583,-44.9302
0.0932426,-38.221,0.0932426,-32.0078,0.0932426,-28.9465,0.0932426,-27.3062,0.0932426,-27.8927,0.0932426,-30.048,0.0932426,-33.2715,0.0932426,-36.8144,0.0932426,-40.4002,0.0932426,-45.2401
0.0923052,-37.8157,0.0923052,-32.2844,0.0923052,-28.9131,0.0923052,-27.0391,0.0923052,-27.9928,0.0923052,-30.4438,0.0923052,-33.0855,0.0923052,-36.4663,0.0923052,-40.5337,0.0923052,-44.5392
0.0912895,-38.0112,0.0912895,-31.9554,0.0912895,-28.9417,0.0912895,-27.2633,0.0912895,-27.7687,0.0912895,-29.9717,0.0912895,-33.1046,0.0912895,-36.4949,0.0912895,-40.0998,0.0912895,-44.7394
0.0902739,-37.6441,0.0902739,-32.1604,0.0902739,-28.8702,0.0902739,-26.9962,0.0902739,-27.9547,0.0902739,-30.3198,0.0902739,-32.8948,0.0902739,-36.2374,0.0902739,-40.1808,0.0902739,-44.11
0.0893364,-37.9826,0.0893364,-31.9363,0.0893364,-28.8797,0.0893364,-27.3205,0.0893364,-27.7735,0.0893364,-29.8763,0.0893364,-32.9615,0.0893364,-36.3089,0.0893364,-39.7374,0.0893364,-44.2245
0.0883207,-37.5487,0.0883207,-32.1127,0.0883207,-28.7939,0.0883207,-26.9533,0.0883207,-27.8641,0.0883207,-30.2387,0.0883207,-32.7326,0.0883207,-36.0085,0.0883207,-39.8995,0.0883207,-43.657
0.0873051,-37.8062,0.0873051,-31.8743,0.0873051,-28.9131,0.0873051,-27.3062,0.0873051,-27.7544,0.0873051,-29.781,0.0873051,-32.8709,0.0873051,-36.0991,0.0873051,-39.4083,0.0873051,-43.8239
0.0862894,-37.3675,0.0862894,-32.0651,0.0862894,-28.7891,0.0862894,-26.9247,0.0862894,-27.8355,0.0862894,-30.0814,0.0862894,-32.5943,0.0862894,-35.8035,0.0862894,-39.6086,0.0862894,-43.285
0.0853519,-37.6584,0.0853519,-31.7694,0.0853519,-28.8893,0.0853519,-27.2537,0.0853519,-27.6352,0.0853519,-29.6188,0.0853519,-32.7517,0.0853519,-35.8273,0.0853519,-39.0984,0.0853519,-43.4185
0.0843363,-37.2292,0.0843363,-32.0031,0.0843363,-28.7033,0.0843363,-26.9056,0.0843363,-27.7639,0.0843363,-30.0432,0.0843363,-32.3988,0.0843363,-35.6223,0.0843363,-39.3034,0.0843363,-42.8606
0.0833206,-37.5153,0.0833206,-31.7265,0.0833206,-28.8845,0.0833206,-27.2394,0.0833206,-27.6257,0.0833206,-29.6141,0.0833206,-32.5848,0.0833206,-35.6509,0.0833206,-38.8981,0.0833206,-43.0609
0.0823832,-37.0432,0.0823832,-31.9983,0.0823832,-28.751,0.0823832,-26.9152,0.0823832,-27.783,0.0823832,-29.8763,0.0823832,-32.3321,0.0823832,-35.4363,0.0823832,-39.0507,0.0823832,-42.5841
0.0813675,-37.3293,0.0813675,-31.655,0.0813675,-28.8273,0.0813675,-27.1441,0.0813675,-27.5589,0.0813675,-29.5187,0.0813675,-32.3988,0.0813675,-35.4363,0.0813675,-38.674,0.0813675,-42.6175
0.0803518,-36.9336,0.0803518,-31.8886,0.0803518,-28.6842,0.0803518,-26.8579,0.0803518,-27.7115,0.0803518,-29.7619,0.0803518,-32.1843,0.0803518,-35.2217,0.0803518,-38.7503,0.0803518,-42.2265
0.0794144,-37.1958,0.0794144,-31.5739,0.0794144,-28.8559,0.0794144,-27.1011,0.0794144,-27.4826,0.0794144,-29.4806,0.0794144,-32.3464,0.0794144,-35.3362,0.0794144,-38.4261,0.0794144,-42.3552
0.0783987,-36.7857,0.0783987,-31.9172,0.0783987,-28.689,0.0783987,-26.8818,0.0783987,-27.7306,0.0783987,-29.7333,0.0783987,-32.108,0.0783987,-35.093,0.0783987,-38.5643,0.0783987,-41.8784
0.077383,-37.0766,0.077383,-31.5644,0.077383,-28.8988,0.077383,-27.1774,0.077383,-27.5017,0.077383,-29.533,0.077383,-32.3035,0.077383,-35.0977,0.077383,-38.2496,0.077383,-42.0977
0.0764456,-36.6236,0.0764456,-31.8648,0.0764456,-28.627,0.0764456,-26.8818,0.0764456,-27.6781,0.0764456,-29.6236,0.0764456,-31.9792,0.0764456,-34.9833,0.0764456,-38.3069,0.0764456,-41.5589
0.0754299,-36.9526,0.0754299,-31.4166,0.0754299,-28.8082,0.0754299,-27.1202,0.0754299,-27.4349,0.0754299,-29.3041,0.0754299,-32.1747,0.0754299,-34.9452,0.0754299,-37.9635,0.0754299,-41.7496
0.0744143,-36.5569,0.0744143,-31.8552,0.0744143,-28.6938,0.0744143,-26.7721,0.0744143,-27.6543,0.0744143,-29.6188,0.0744143,-31.9029,0.0744143,-34.8402,0.0744143,-38.0589,0.0744143,-41.3062
0.0733986,-36.7762,0.0733986,-31.4023,0.0733986,-28.7844,0.0733986,-27.0678,0.0733986,-27.4445,0.0733986,-29.3184,0.0733986,-32.0364,0.0733986,-34.8116,0.0733986,-37.7728,0.0733986,-41.4683
0.0724611,-36.3709,0.0724611,-31.798,0.0724611,-28.627,0.0724611,-26.8818,0.0724611,-27.5637,0.0724611,-29.5044,0.0724611,-31.7599,0.0724611,-34.6972,0.0724611,-37.8968,0.0724611,-41.0058
0.0714455,-36.6189,0.0714455,-31.3546,0.0714455,-28.7462,0.0714455,-27.0535,0.0714455,-27.3729,0.0714455,-29.2803,0.0714455,-31.9983,0.0714455,-34.6543,0.0714455,-37.6059,0.0714455,-41.2299
0.0704298,-36.2898,0.0704298,-31.7456,0.0704298,-28.6318,0.0704298,-26.8341,0.0704298,-27.6114,0.0704298,-29.4329,0.0704298,-31.6931,0.0704298,-34.6257,0.0704298,-37.7156,0.0704298,-40.7673
0.0694923,-36.4281,0.0694923,-31.3021,0.0694923,-28.8082,0.0694923,-27.0916,0.0694923,-27.3252,0.0694923,-29.2135,0.0694923,-31.9315,0.0694923,-34.5351,0.0694923,-37.4581,0.0694923,-40.9104
0.0684767,-36.0753,0.0684767,-31.7408,0.0684767,-28.565,0.0684767,-26.877,0.0684767,-27.5827,0.0684767,-29.3804,0.0684767,-31.5644,0.0684767,-34.516,0.0684767,-37.5439,0.0684767,-40.5337
0.067461,-36.0657,0.067461,-31.0446,0.067461,-28.5841,0.067461,-26.8484,0.067461,-27.1202,0.067461,-29.0276,0.067461,-31.6741,0.067461,-34.2394,0.067461,-37.1338,0.067461,-40.5385
0.0665236,-35.813,0.0665236,-31.5167,0.0665236,-28.4077,0.0665236,-26.7006,0.0665236,-27.4206,0.0665236,-29.2755,0.0665236,-31.4309,0.0665236,-34.249,0.0665236,-37.2006,0.0665236,-40.2142
0.0655079,-36.0991,0.0655079,-31.1113,0.0655079,-28.6938,0.0655079,-26.9533,0.0655079,-27.206,0.0655079,-29.08,0.0655079,-31.7408,0.0655079,-34.2013,0.0655079,-37.0623,0.0655079,-40.4145
0.0644922,-35.7653,0.0644922,-31.5358,0.0644922,-28.3886,0.0644922,-26.7721,0.0644922,-27.5017,0.0644922,-29.204,0.0644922,-31.3403,0.0644922,-34.2013,0.0644922,-37.1005,0.0644922,-39.9806
0.0635548,-35.9465,0.0635548,-31.1018,0.0635548,-28.7081,0.0635548,-26.9724,0.0635548,-27.2537,0.0635548,-29.0705,0.0635548,-31.7027,0.0635548,-34.1012,0.0635548,-36.9765,0.0635548,-40.2237
0.0625391,-35.6556,0.0625391,-31.5167,0.0625391,-28.422,0.0625391,-26.7817,0.0625391,-27.5017,0.0625391,-29.1468,0.0625391,-31.2162,0.0625391,-34.1488,0.0625391,-36.924,0.0625391,-39.7946
0.0615234,-35.8559,0.0615234,-31.1161,0.0615234,-28.7796,0.0615234,-26.9676,0.0615234,-27.2251,0.0615234,-29.1325,0.0615234,-31.5978,0.0615234,-33.9962,0.0615234,-36.7857,0.0615234,-40.0139
0.0605078,-35.5221,0.0605078,-31.4642,0.0605078,-28.4124,0.0605078,-26.8103,0.0605078,-27.4969,0.0605078,-29.1801,0.0605078,-31.1781,0.0605078,-33.9962,0.0605078,-36.781,0.0605078,-39.5562
0.0595703,-35.6699,0.0595703,-31.0398,0.0595703,-28.6938,0.0595703,-26.9533,0.0595703,-27.125,0.0595703,-29.0562,0.0595703,-31.531,0.0595703,-33.939,0.0595703,-36.7476,0.0595703,-39.8089
0.0585546,-35.4697,0.0585546,-31.4356,0.0585546,-28.4315,0.0585546,-26.8961,0.0585546,-27.454,0.0585546,-29.0991,0.0585546,-31.1066,0.0585546,-33.9486,0.0585546,-36.6189,0.0585546,-39.3893
