Date and time:,2022-05-10 10:21:49
535.18,-568.464
535.19,-568.893
535.2,-568.416
535.21,-568.941
535.22,-568.464
535.23,-568.893
535.24,-568.416
535.25,-568.941
535.26,-568.464
535.27,-568.893
535.28,-568.464
535.29,-568.893
535.3,-568.464
535.31,-568.893
535.32,-568.464
535.33,-568.893
535.34,-568.464
535.35,-568.893
535.36,-568.416
535.37,-568.941
535.38,-568.416
535.39,-568.941
535.4,-568.464
535.41,-568.893
535.42,-568.416
535.43,-568.893
535.44,-568.464
535.45,-568.893
535.46,-568.464
535.47,-568.893
535.48,-568.464
535.49,-568.893
535.5,-568.464
535.51,-568.941
535.52,-568.416
535.53,-568.893
535.54,-568.416
535.55,-568.893
535.56,-568.464
535.57,-568.893
535.58,-568.464
535.59,-568.893
535.6,-568.464
535.61,-568.893
535.62,-568.464
535.63,-568.893
535.64,-568.464
535.65,-568.941
535.66,-568.464
535.67,-568.941
535.68,-568.464
535.69,-568.941
535.7,-568.464
535.71,-568.941
535.72,-568.464
535.73,-568.941
535.74,-568.511
535.75,-568.941
535.76,-568.511
535.77,-568.893
535.78,-568.464
535.79,-568.941
535.8,-568.464
535.81,-568.941
535.82,-568.464
535.83,-568.941
535.84,-568.464
535.85,-568.941
535.86,-568.464
535.87,-568.941
535.88,-568.464
535.89,-568.941
535.9,-568.464
535.91,-568.941
535.92,-568.464
535.93,-568.988
535.94,-568.464
535.95,-568.941
535.96,-568.511
535.97,-568.941
535.98,-568.464
535.99,-568.941
536,-568.464
536.01,-568.941
536.02,-568.511
536.03,-568.941
536.04,-568.464
536.05,-568.988
536.06,-568.464
536.07,-568.988
536.08,-568.511
536.09,-568.988
536.1,-568.464
536.11,-568.988
536.12,-568.511
536.13,-568.988
536.14,-568.511
536.15,-568.988
536.16,-568.464
536.17,-568.988
536.18,-568.511
536.19,-568.988
536.2,-568.511
536.21,-568.988
536.22,-568.511
536.23,-568.988
536.24,-568.511
536.25,-568.988
536.26,-568.511
536.27,-568.988
536.28,-568.511
536.29,-568.988
536.3,-568.511
536.31,-568.988
536.32,-568.511
536.33,-568.988
536.34,-568.511
536.35,-569.036
536.36,-568.511
536.37,-569.036
536.38,-568.511
536.39,-568.988
536.4,-568.511
536.41,-568.988
536.42,-568.511
536.43,-568.988
536.44,-568.511
536.45,-568.988
536.46,-568.511
536.47,-569.036
536.48,-568.511
536.49,-568.988
536.5,-568.511
536.51,-569.036
536.52,-568.511
536.53,-569.036
536.54,-568.511
536.55,-569.036
536.56,-568.559
536.57,-569.036
536.58,-568.511
536.59,-569.036
536.6,-568.511
536.61,-569.036
536.62,-568.559
536.63,-569.036
536.64,-568.511
536.65,-569.036
536.66,-568.511
536.67,-569.036
536.68,-568.511
536.69,-569.036
536.7,-568.559
536.71,-569.036
536.72,-568.559
536.73,-569.036
536.74,-568.559
536.75,-569.036
536.76,-568.511
536.77,-569.036
536.78,-568.511
536.79,-569.036
536.8,-568.511
536.81,-569.036
536.82,-568.559
536.83,-569.036
536.84,-568.511
536.85,-569.036
536.86,-568.559
536.87,-569.084
536.88,-568.559
536.89,-569.084
536.9,-568.559
536.91,-569.084
536.92,-568.607
536.93,-569.084
536.94,-568.607
536.95,-569.084
536.96,-568.559
536.97,-569.084
536.98,-568.559
536.99,-569.084
537,-568.559
537.01,-569.084
537.02,-568.607
537.03,-569.084
537.04,-568.559
537.05,-569.084
537.06,-568.607
537.07,-569.084
537.08,-568.559
537.09,-569.131
537.1,-568.607
537.11,-569.084
537.12,-568.607
537.13,-569.084
537.14,-568.559
537.15,-569.084
537.16,-568.607
537.17,-569.084
537.18,-568.607
537.19,-569.131
537.2,-568.607
537.21,-569.131
537.22,-568.607
537.23,-569.131
537.24,-568.607
537.25,-569.131
537.26,-568.607
537.27,-569.131
537.28,-568.655
537.29,-569.131
537.3,-568.607
537.31,-569.131
537.32,-568.607
537.33,-569.131
537.34,-568.655
537.35,-569.084
537.36,-568.655
537.37,-569.131
537.38,-568.655
537.39,-569.131
537.4,-568.655
537.41,-569.131
537.42,-568.655
537.43,-569.131
537.44,-568.655
537.45,-569.179
537.46,-568.655
537.47,-569.179
537.48,-568.655
537.49,-569.131
537.5,-568.607
537.51,-569.131
537.52,-568.702
537.53,-569.131
537.54,-568.655
537.55,-569.179
537.56,-568.655
537.57,-569.131
537.58,-568.655
537.59,-569.179
537.6,-568.655
537.61,-569.179
537.62,-568.655
537.63,-569.131
537.64,-568.655
537.65,-569.131
537.66,-568.655
537.67,-569.179
537.68,-568.702
537.69,-569.179
537.7,-568.702
537.71,-569.179
537.72,-568.655
537.73,-569.131
537.74,-568.702
537.75,-569.179
537.76,-568.655
537.77,-569.179
537.78,-568.702
537.79,-569.179
537.8,-568.655
537.81,-569.131
537.82,-568.655
537.83,-569.179
537.84,-568.655
537.85,-569.179
537.86,-568.702
537.87,-569.179
537.88,-568.655
537.89,-569.179
537.9,-568.702
537.91,-569.179
537.92,-568.702
537.93,-569.227
537.94,-568.75
537.95,-569.227
537.96,-568.702
537.97,-569.179
537.98,-568.655
537.99,-569.179
538,-568.702
538.01,-569.227
538.02,-568.75
538.03,-569.227
538.04,-568.702
538.05,-569.227
538.06,-568.75
538.07,-569.227
538.08,-568.75
538.09,-569.227
538.1,-568.702
538.11,-569.227
538.12,-568.702
538.13,-569.274
538.14,-568.75
538.15,-569.274
538.16,-568.75
538.17,-569.274
538.18,-568.75
538.19,-569.227
538.2,-568.702
538.21,-569.227
538.22,-568.75
538.23,-569.227
538.24,-568.75
538.25,-569.227
538.26,-568.75
538.27,-569.274
538.28,-568.798
538.29,-569.274
538.3,-568.798
538.31,-569.274
538.32,-568.75
538.33,-569.227
538.34,-568.798
538.35,-569.227
538.36,-568.75
538.37,-569.274
538.38,-568.75
538.39,-569.274
538.4,-568.798
538.41,-569.274
538.42,-568.798
538.43,-569.274
538.44,-568.798
538.45,-569.274
538.46,-568.75
538.47,-569.322
538.48,-568.798
538.49,-569.274
538.5,-568.845
538.51,-569.274
538.52,-568.798
538.53,-569.274
538.54,-568.798
538.55,-569.322
538.56,-568.798
538.57,-569.322
538.58,-568.798
538.59,-569.322
538.6,-568.845
538.61,-569.274
538.62,-568.845
538.63,-569.322
538.64,-568.798
538.65,-569.274
538.66,-568.845
538.67,-569.274
538.68,-568.845
538.69,-569.274
538.7,-568.845
538.71,-569.274
538.72,-568.845
538.73,-569.322
538.74,-568.845
538.75,-569.322
538.76,-568.845
538.77,-569.322
538.78,-568.845
538.79,-569.322
538.8,-568.893
538.81,-569.322
538.82,-568.893
538.83,-569.322
538.84,-568.893
538.85,-569.322
538.86,-568.845
538.87,-569.322
538.88,-568.893
538.89,-569.322
538.9,-568.893
538.91,-569.322
538.92,-568.893
538.93,-569.322
538.94,-568.893
538.95,-569.322
538.96,-568.941
538.97,-569.37
538.98,-568.941
538.99,-569.37
539,-568.893
539.01,-569.37
539.02,-568.893
539.03,-569.322
539.04,-568.941
539.05,-569.37
539.06,-568.941
539.07,-569.37
539.08,-568.941
539.09,-569.37
539.1,-568.941
539.11,-569.37
539.12,-568.941
539.13,-569.322
539.14,-568.941
539.15,-569.37
539.16,-568.941
539.17,-569.37
539.18,-568.941
539.19,-569.417
539.2,-568.988
539.21,-569.37
539.22,-568.988
539.23,-569.37
539.24,-568.941
539.25,-569.37
539.26,-568.941
539.27,-569.417
539.28,-568.941
539.29,-569.417
539.3,-568.941
539.31,-569.417
539.32,-568.988
539.33,-569.417
539.34,-568.988
539.35,-569.417
539.36,-568.988
539.37,-569.417
539.38,-568.988
539.39,-569.417
539.4,-568.988
539.41,-569.417
539.42,-568.988
539.43,-569.417
539.44,-568.988
539.45,-569.417
539.46,-568.988
539.47,-569.417
539.48,-568.988
539.49,-569.417
539.5,-569.036
539.51,-569.417
539.52,-569.036
539.53,-569.417
539.54,-568.988
539.55,-569.417
539.56,-569.036
539.57,-569.417
539.58,-568.988
539.59,-569.417
539.6,-569.036
539.61,-569.465
539.62,-569.036
539.63,-569.465
539.64,-569.036
539.65,-569.465
539.66,-569.036
539.67,-569.465
539.68,-569.036
539.69,-569.465
539.7,-569.084
539.71,-569.465
539.72,-569.084
539.73,-569.513
539.74,-569.084
539.75,-569.465
539.76,-569.084
539.77,-569.465
539.78,-569.084
539.79,-569.465
539.8,-569.084
539.81,-569.513
539.82,-569.084
539.83,-569.465
539.84,-569.084
539.85,-569.513
539.86,-569.084
539.87,-569.513
539.88,-569.084
539.89,-569.513
539.9,-569.131
539.91,-569.513
539.92,-569.084
539.93,-569.513
539.94,-569.084
539.95,-569.513
539.96,-569.131
539.97,-569.561
539.98,-569.131
539.99,-569.513
540,-569.131
540.01,-569.513
540.02,-569.131
540.03,-569.561
540.04,-569.131
540.05,-569.561
540.06,-569.179
540.07,-569.513
540.08,-569.131
540.09,-569.561
540.1,-569.131
540.11,-569.561
540.12,-569.131
540.13,-569.561
540.14,-569.179
540.15,-569.608
540.16,-569.179
540.17,-569.513
540.18,-569.179
540.19,-569.561
540.2,-569.179
540.21,-569.561
540.22,-569.179
540.23,-569.561
540.24,-569.131
540.25,-569.561
540.26,-569.179
540.27,-569.608
540.28,-569.227
540.29,-569.561
540.3,-569.227
540.31,-569.608
540.32,-569.227
540.33,-569.561
540.34,-569.227
540.35,-569.608
540.36,-569.179
540.37,-569.608
540.38,-569.227
540.39,-569.608
540.4,-569.227
540.41,-569.608
540.42,-569.227
540.43,-569.608
540.44,-569.227
540.45,-569.608
540.46,-569.179
540.47,-569.608
540.48,-569.227
540.49,-569.608
540.5,-569.227
540.51,-569.608
540.52,-569.227
540.53,-569.608
540.54,-569.274
540.55,-569.656
540.56,-569.274
540.57,-569.608
540.58,-569.274
540.59,-569.656
540.6,-569.274
540.61,-569.656
540.62,-569.274
540.63,-569.608
540.64,-569.274
540.65,-569.656
540.66,-569.274
540.67,-569.656
540.68,-569.274
540.69,-569.656
540.7,-569.322
540.71,-569.704
540.72,-569.274
540.73,-569.656
540.74,-569.274
540.75,-569.656
540.76,-569.322
540.77,-569.704
540.78,-569.322
540.79,-569.656
540.8,-569.322
540.81,-569.704
540.82,-569.322
540.83,-569.704
540.84,-569.322
540.85,-569.751
540.86,-569.322
540.87,-569.704
540.88,-569.322
540.89,-569.704
540.9,-569.322
540.91,-569.751
540.92,-569.322
540.93,-569.704
540.94,-569.322
540.95,-569.704
540.96,-569.37
540.97,-569.751
540.98,-569.322
540.99,-569.751
541,-569.322
541.01,-569.704
541.02,-569.37
541.03,-569.751
541.04,-569.37
541.05,-569.751
541.06,-569.37
541.07,-569.799
541.08,-569.37
541.09,-569.751
541.1,-569.37
541.11,-569.751
541.12,-569.37
541.13,-569.799
541.14,-569.417
541.15,-569.751
541.16,-569.417
541.17,-569.751
541.18,-569.417
541.19,-569.751
541.2,-569.417
541.21,-569.799
541.22,-569.417
541.23,-569.799
541.24,-569.417
541.25,-569.799
541.26,-569.417
541.27,-569.847
541.28,-569.417
541.29,-569.799
541.3,-569.417
541.31,-569.799
541.32,-569.417
541.33,-569.799
541.34,-569.417
541.35,-569.847
541.36,-569.465
541.37,-569.799
541.38,-569.465
541.39,-569.799
541.4,-569.465
541.41,-569.847
541.42,-569.417
541.43,-569.799
541.44,-569.417
541.45,-569.847
541.46,-569.465
541.47,-569.847
541.48,-569.417
541.49,-569.847
541.5,-569.465
541.51,-569.847
541.52,-569.465
541.53,-569.847
541.54,-569.465
541.55,-569.847
541.56,-569.465
541.57,-569.847
541.58,-569.465
541.59,-569.847
541.6,-569.513
541.61,-569.847
541.62,-569.465
541.63,-569.894
541.64,-569.513
541.65,-569.847
541.66,-569.513
541.67,-569.894
541.68,-569.513
541.69,-569.894
541.7,-569.465
541.71,-569.894
541.72,-569.513
541.73,-569.894
541.74,-569.513
541.75,-569.894
541.76,-569.513
541.77,-569.894
541.78,-569.513
541.79,-569.894
541.8,-569.561
541.81,-569.894
541.82,-569.513
541.83,-569.942
541.84,-569.513
541.85,-569.894
541.86,-569.513
541.87,-569.894
541.88,-569.513
541.89,-569.894
541.9,-569.561
541.91,-569.942
541.92,-569.561
541.93,-569.942
541.94,-569.561
541.95,-569.942
541.96,-569.561
541.97,-569.942
541.98,-569.561
541.99,-569.942
542,-569.608
542.01,-569.942
542.02,-569.561
542.03,-569.99
542.04,-569.561
542.05,-569.942
542.06,-569.561
542.07,-569.942
542.08,-569.608
542.09,-569.942
542.1,-569.608
542.11,-569.99
542.12,-569.608
542.13,-569.942
542.14,-569.608
542.15,-569.99
542.16,-569.608
542.17,-570.037
542.18,-569.608
542.19,-569.99
542.2,-569.608
542.21,-569.99
542.22,-569.608
542.23,-570.037
542.24,-569.656
542.25,-570.037
542.26,-569.656
542.27,-570.037
542.28,-569.608
542.29,-569.99
542.3,-569.656
542.31,-570.037
542.32,-569.656
542.33,-570.037
542.34,-569.704
542.35,-570.037
542.36,-569.656
542.37,-570.037
542.38,-569.656
542.39,-569.99
542.4,-569.656
542.41,-570.037
542.42,-569.704
542.43,-570.037
542.44,-569.656
542.45,-570.037
542.46,-569.704
542.47,-570.037
542.48,-569.704
542.49,-570.037
542.5,-569.704
542.51,-570.037
542.52,-569.704
542.53,-570.085
542.54,-569.704
542.55,-570.085
542.56,-569.704
542.57,-570.037
542.58,-569.704
542.59,-570.085
542.6,-569.704
542.61,-570.085
542.62,-569.704
542.63,-570.085
542.64,-569.751
542.65,-570.085
542.66,-569.751
542.67,-570.133
542.68,-569.751
542.69,-570.085
542.7,-569.751
542.71,-570.133
542.72,-569.799
542.73,-570.133
542.74,-569.799
542.75,-570.133
542.76,-569.751
542.77,-570.133
542.78,-569.799
542.79,-570.18
542.8,-569.799
542.81,-570.18
542.82,-569.799
542.83,-570.18
542.84,-569.799
542.85,-570.18
542.86,-569.847
542.87,-570.18
542.88,-569.847
542.89,-570.18
542.9,-569.799
542.91,-570.18
542.92,-569.847
542.93,-570.18
542.94,-569.799
542.95,-570.18
542.96,-569.847
542.97,-570.18
542.98,-569.847
542.99,-570.18
543,-569.847
543.01,-570.133
543.02,-569.799
543.03,-570.18
543.04,-569.847
543.05,-570.18
543.06,-569.894
543.07,-570.18
543.08,-569.894
543.09,-570.228
543.1,-569.847
543.11,-570.18
543.12,-569.894
543.13,-570.18
543.14,-569.894
543.15,-570.228
543.16,-569.894
543.17,-570.18
543.18,-569.894
543.19,-570.228
543.2,-569.894
543.21,-570.228
543.22,-569.942
543.23,-570.228
543.24,-569.894
543.25,-570.228
543.26,-569.894
543.27,-570.228
543.28,-569.942
543.29,-570.276
543.3,-569.894
543.31,-570.228
543.32,-569.894
543.33,-570.276
543.34,-569.942
543.35,-570.276
543.36,-569.942
543.37,-570.228
543.38,-569.942
543.39,-570.276
543.4,-569.942
543.41,-570.276
543.42,-569.942
543.43,-570.276
543.44,-569.942
543.45,-570.276
543.46,-569.99
543.47,-570.276
543.48,-569.99
543.49,-570.276
543.5,-569.99
543.51,-570.276
543.52,-569.942
543.53,-570.323
543.54,-569.99
543.55,-570.276
543.56,-569.99
543.57,-570.276
543.58,-569.99
543.59,-570.371
543.6,-570.037
543.61,-570.276
543.62,-569.99
543.63,-570.276
543.64,-569.99
543.65,-570.323
543.66,-569.99
543.67,-570.371
543.68,-570.037
543.69,-570.323
543.7,-570.037
543.71,-570.323
543.72,-570.037
543.73,-570.323
543.74,-569.99
543.75,-570.371
543.76,-570.037
543.77,-570.323
543.78,-570.037
543.79,-570.323
543.8,-570.037
543.81,-570.371
543.82,-570.037
543.83,-570.323
543.84,-570.037
543.85,-570.371
543.86,-570.037
543.87,-570.371
543.88,-570.085
543.89,-570.323
543.9,-570.085
543.91,-570.371
543.92,-570.085
543.93,-570.371
543.94,-570.133
543.95,-570.371
543.96,-570.085
543.97,-570.419
543.98,-570.085
543.99,-570.371
544,-570.133
544.01,-570.419
544.02,-570.133
544.03,-570.371
544.04,-570.133
544.05,-570.419
544.06,-570.133
544.07,-570.371
544.08,-570.133
544.09,-570.419
544.1,-570.133
544.11,-570.419
544.12,-570.085
544.13,-570.371
544.14,-570.133
544.15,-570.419
544.16,-570.133
544.17,-570.419
544.18,-570.133
544.19,-570.419
544.2,-570.18
544.21,-570.419
544.22,-570.133
544.23,-570.466
544.24,-570.18
544.25,-570.466
544.26,-570.18
544.27,-570.466
544.28,-570.18
544.29,-570.466
544.3,-570.18
544.31,-570.466
544.32,-570.18
544.33,-570.466
544.34,-570.18
544.35,-570.466
544.36,-570.18
544.37,-570.466
544.38,-570.18
544.39,-570.514
544.4,-570.228
544.41,-570.466
544.42,-570.228
544.43,-570.466
544.44,-570.228
544.45,-570.514
544.46,-570.228
544.47,-570.514
544.48,-570.228
544.49,-570.514
544.5,-570.228
544.51,-570.514
544.52,-570.228
544.53,-570.514
544.54,-570.228
544.55,-570.514
544.56,-570.276
544.57,-570.562
544.58,-570.228
544.59,-570.562
544.6,-570.228
544.61,-570.562
544.62,-570.228
544.63,-570.562
544.64,-570.276
544.65,-570.562
544.66,-570.276
544.67,-570.61
544.68,-570.276
544.69,-570.562
544.7,-570.276
544.71,-570.562
544.72,-570.276
544.73,-570.562
544.74,-570.276
544.75,-570.562
544.76,-570.276
544.77,-570.562
544.78,-570.323
544.79,-570.562
544.8,-570.276
544.81,-570.61
544.82,-570.323
544.83,-570.61
544.84,-570.323
544.85,-570.61
544.86,-570.323
544.87,-570.61
544.88,-570.323
544.89,-570.562
544.9,-570.323
544.91,-570.61
544.92,-570.323
544.93,-570.61
544.94,-570.323
544.95,-570.61
544.96,-570.323
544.97,-570.61
544.98,-570.371
544.99,-570.61
545,-570.323
545.01,-570.61
545.02,-570.371
545.03,-570.61
545.04,-570.371
545.05,-570.657
545.06,-570.419
545.07,-570.61
545.08,-570.371
545.09,-570.61
545.1,-570.371
545.11,-570.61
545.12,-570.371
545.13,-570.657
545.14,-570.371
545.15,-570.657
545.16,-570.419
545.17,-570.657
545.18,-570.419
545.19,-570.657
545.2,-570.371
545.21,-570.657
545.22,-570.371
545.23,-570.657
545.24,-570.419
545.25,-570.657
545.26,-570.466
545.27,-570.705
545.28,-570.466
545.29,-570.705
545.3,-570.466
545.31,-570.753
545.32,-570.466
545.33,-570.705
545.34,-570.466
545.35,-570.705
545.36,-570.466
545.37,-570.705
545.38,-570.466
545.39,-570.705
545.4,-570.466
545.41,-570.705
545.42,-570.466
545.43,-570.705
545.44,-570.466
545.45,-570.705
545.46,-570.466
545.47,-570.705
545.48,-570.466
545.49,-570.705
545.5,-570.466
545.51,-570.705
545.52,-570.466
545.53,-570.753
545.54,-570.514
545.55,-570.705
545.56,-570.466
545.57,-570.705
545.58,-570.514
545.59,-570.705
545.6,-570.514
545.61,-570.753
545.62,-570.514
545.63,-570.8
545.64,-570.514
545.65,-570.753
545.66,-570.514
545.67,-570.8
545.68,-570.562
545.69,-570.753
545.7,-570.562
545.71,-570.753
545.72,-570.562
545.73,-570.753
545.74,-570.562
545.75,-570.753
545.76,-570.562
545.77,-570.8
545.78,-570.562
545.79,-570.8
545.8,-570.61
545.81,-570.848
545.82,-570.61
545.83,-570.8
545.84,-570.61
545.85,-570.8
545.86,-570.61
545.87,-570.8
545.88,-570.61
545.89,-570.8
545.9,-570.562
545.91,-570.8
545.92,-570.562
545.93,-570.848
545.94,-570.61
545.95,-570.848
545.96,-570.61
545.97,-570.848
545.98,-570.61
545.99,-570.848
546,-570.61
546.01,-570.848
546.02,-570.61
546.03,-570.848
546.04,-570.61
546.05,-570.896
546.06,-570.61
546.07,-570.848
546.08,-570.61
546.09,-570.848
546.1,-570.61
546.11,-570.848
546.12,-570.657
546.13,-570.848
546.14,-570.61
546.15,-570.848
546.16,-570.657
546.17,-570.848
546.18,-570.657
546.19,-570.848
546.2,-570.657
546.21,-570.848
546.22,-570.657
546.23,-570.896
546.24,-570.657
546.25,-570.848
546.26,-570.657
546.27,-570.896
546.28,-570.705
546.29,-570.896
546.3,-570.657
546.31,-570.848
546.32,-570.705
546.33,-570.848
546.34,-570.705
546.35,-570.896
546.36,-570.705
546.37,-570.848
546.38,-570.657
546.39,-570.896
546.4,-570.705
546.41,-570.896
546.42,-570.705
546.43,-570.896
546.44,-570.705
546.45,-570.896
546.46,-570.705
546.47,-570.943
546.48,-570.705
546.49,-570.896
546.5,-570.753
546.51,-570.896
546.52,-570.705
546.53,-570.896
546.54,-570.753
546.55,-570.896
546.56,-570.753
546.57,-570.943
546.58,-570.705
546.59,-570.943
546.6,-570.753
546.61,-570.896
546.62,-570.753
546.63,-570.896
546.64,-570.8
546.65,-570.943
546.66,-570.753
546.67,-570.943
546.68,-570.753
546.69,-570.943
546.7,-570.753
546.71,-570.943
546.72,-570.753
546.73,-570.943
546.74,-570.753
546.75,-570.943
546.76,-570.753
546.77,-570.943
546.78,-570.753
546.79,-570.943
546.8,-570.8
546.81,-570.943
546.82,-570.8
546.83,-570.991
546.84,-570.8
546.85,-570.943
546.86,-570.8
546.87,-570.991
546.88,-570.848
546.89,-570.943
546.9,-570.8
546.91,-570.991
546.92,-570.8
546.93,-570.991
546.94,-570.8
546.95,-570.943
546.96,-570.848
546.97,-570.991
546.98,-570.848
546.99,-570.991
547,-570.8
547.01,-570.991
547.02,-570.848
547.03,-570.991
547.04,-570.848
547.05,-571.039
547.06,-570.848
547.07,-570.991
547.08,-570.848
547.09,-570.991
547.1,-570.848
547.11,-571.039
547.12,-570.848
547.13,-570.991
547.14,-570.896
547.15,-570.991
547.16,-570.896
547.17,-571.039
547.18,-570.848
547.19,-571.039
547.2,-570.896
547.21,-571.086
547.22,-570.896
547.23,-571.039
547.24,-570.896
547.25,-571.039
547.26,-570.848
547.27,-571.039
547.28,-570.896
547.29,-571.039
547.3,-570.896
547.31,-571.039
547.32,-570.896
547.33,-571.039
547.34,-570.896
547.35,-571.039
547.36,-570.896
547.37,-571.086
547.38,-570.896
547.39,-571.086
547.4,-570.896
547.41,-571.039
547.42,-570.896
547.43,-571.086
547.44,-570.943
547.45,-571.039
547.46,-570.943
547.47,-571.086
547.48,-570.943
547.49,-571.086
547.5,-570.943
547.51,-571.086
547.52,-570.943
547.53,-571.086
547.54,-570.943
547.55,-571.086
547.56,-570.943
547.57,-571.086
547.58,-570.943
547.59,-571.086
547.6,-570.943
547.61,-571.086
547.62,-570.943
547.63,-571.086
547.64,-570.991
547.65,-571.086
547.66,-570.943
547.67,-571.086
547.68,-570.943
547.69,-571.086
547.7,-570.991
547.71,-571.086
547.72,-570.991
547.73,-571.086
547.74,-570.991
547.75,-571.134
547.76,-570.943
547.77,-571.134
547.78,-570.991
547.79,-571.134
547.8,-570.991
547.81,-571.134
547.82,-570.943
547.83,-571.134
547.84,-570.991
547.85,-571.134
547.86,-570.991
547.87,-571.134
547.88,-570.991
547.89,-571.182
547.9,-571.039
547.91,-571.134
547.92,-570.991
547.93,-571.134
547.94,-571.039
547.95,-571.134
547.96,-571.039
547.97,-571.182
547.98,-571.039
547.99,-571.134
548,-571.039
548.01,-571.182
548.02,-571.039
548.03,-571.182
548.04,-571.086
548.05,-571.182
548.06,-571.039
548.07,-571.182
